,Unnamed: 0,column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_Y
12,12,0.2331299443576714,1.52266637675624,0.3519426638190549,1.588916130178807,0.08758586347431119,0.7700546835744349,-2.218515912335058,0.6668866630078158,-0.6346173908694883,-0.283984957739871,0
13,13,0.250762016589809,0.3478973961336487,1.627439684688816,-1.054602576251564,0.1978932736960712,0.254192538281406,-1.623222835748095,-0.3109667860456829,-0.85067559492112,0.007513083770045901,0
14,14,-0.9648062290575239,-1.035648483517162,0.05366907655646688,-1.137502637750232,-2.419026761322233,-0.05951841269955159,-1.670555064336576,-0.6692744861723348,-0.8128975248841435,-0.8313176248952477,0
15,15,1.52488966450619,1.348296116068337,-0.5707160999919542,1.850497899740659,-0.3032408722581192,0.3166157893164772,0.631798473021226,-0.3192233435337114,-2.208560683171743,0.2461922080739087,1
16,16,0.7286918085566906,-1.841636552994668,-1.16126574113588,0.5223908428053393,1.134739238223098,1.373188477673282,-0.8342151216427761,0.1488898492774025,-1.471272672431652,1.148669346761918,1
17,17,1.220928266783789,-1.341451890910795,-0.0138204592992299,-0.3076349754391249,0.5747828847886726,0.6119373054196916,-0.1848072563400822,-1.582809207571261,0.8899200351887202,-1.92363039632118,1
18,18,0.6283066725894733,0.7967505173043893,0.6011576770320904,-0.2334086055322095,-0.7455784396975392,0.2382692245185588,-0.02426399349498065,0.4642604057858372,-1.067286673590285,-0.9208979140271276,2
19,19,-2.345843801080204,0.7685986977946864,1.003426894477436,-0.7608408032887561,0.01001067490328644,0.1314020020935556,-2.822853112861056,0.2151529557132518,-3.356538241885853,0.04923883130970592,2
20,20,2.255982910725561,0.4656121374582032,-0.5367767942789243,-1.616222248226387,0.7664040255967315,-1.265900512943917,-0.3574152525487867,-0.03719132473413271,1.367690752584202,-0.0632270049845023,0
21,21,-2.329601396672473,-3.842291755596077,-1.984885555278361,0.9968668100829056,1.086481340844587,1.938879703787735,-0.54776241513719,-1.215666687940413,-3.155178016150688,-0.007879860440213765,1
22,22,-0.9698823660658116,0.5823496402131877,2.435688555834015,1.282985889431375,1.490789364041368,0.09637971527661925,-0.8137069328257858,1.256562716215884,1.292651462991356,-0.1321156928189832,0
23,23,4.606085432789477,1.634066458974929,0.09518812377685028,1.832510883924835,-2.542771634822258,-0.7617067292911724,0.03941399980040361,0.5634854605642319,1.450380141792411,-1.547290126275214,2
24,24,-2.246847427655613,1.911979845482669,-0.08252287925060175,0.0773624508664384,-0.1448761582260565,0.2175270815625413,-1.593464971794521,-0.5669956101084135,1.12690305495027,-1.547458819717364,2
25,25,-1.823455087661829,0.8370654880955624,0.1806561574835553,0.6288438730242418,-1.264752724249114,-1.468730257266666,0.7074511727503159,1.526442998265878,0.6293965335572391,0.3519717411220163,2
26,26,0.5875616758306133,1.017463097955758,-0.6593919771456507,1.057119198105449,1.186156135281184,-0.9217183698874986,1.408270895920777,-0.9380544109311029,-1.670716343531885,2.153419339053706,1
27,27,2.346359062370539,0.3579377518941174,1.093640275104715,0.3872480911294163,0.9980187476467791,1.246233816242736,-2.50721658090792,0.6848060215029724,-0.2542150273303174,0.4306356814881279,1
28,28,-0.712529452590279,-0.2032962561803189,0.5811539165496615,0.5789167983004024,-1.146963183458775,0.3421410011520987,-1.020727455096211,0.448481590167841,0.4988597172498528,-1.517097138363656,0
29,29,1.125310959409603,-1.000616982556915,0.5985801585038586,0.1037858031398156,2.351624219046065,0.7580643172093485,-0.6526758732956813,0.5242987632500495,-0.594609098392981,-0.2356955821116114,1
30,30,3.629780529757566,-0.5357677311973448,0.9503978039307392,-0.2950998302274209,1.531712654898319,1.736911644856017,0.6495655357037906,0.6197765759638403,2.103822446183334,1.519707708040159,0
31,31,2.184685247772794,-0.3761828443215769,-1.187428967399661,-1.019235143413498,2.210085382851879,0.03837411347721712,0.4429146407345703,1.175704821496781,1.697243701053993,2.296675926780203,0
32,32,0.4855912955649024,2.228768772451462,-0.6607426247924161,0.7269934764537488,0.8473829812571207,-0.05867757084744895,-1.341642758928389,0.1602422439730113,0.2654262329903617,-1.487105831848704,0
33,33,0.7636366508624014,0.6269216602796757,-0.2152545881726581,-0.4188985976719982,-0.274025132671328,1.119744093962329,0.9347361445771598,2.372756672666101,0.5756843416119524,-0.6314996764853924,2
34,34,0.4150163168342877,1.469016394604218,0.7382820852313109,0.95684573160253,1.507133266616257,0.1401493593366913,2.230785059864285,0.5143272114574842,-0.3146483120910002,0.1400476792445631,1
35,35,0.1217913586397499,2.007140864111066,-2.373826624107427,-0.6999709708628055,0.6781553754218275,2.284447249431215,-2.593389512939051,0.7426678795988544,0.5605478152500314,0.4449269711274192,0
36,36,-0.0774572555865698,2.409456777669256,0.5218846566040148,-0.2242609098892557,0.2483158941999087,-0.1467295532320175,-2.134826097096726,0.8870962449991987,0.1694343356592194,-0.6066691837879375,0
37,37,1.891924478437975,1.616242155866148,-0.0907884975158358,0.1689334124445378,-0.2874414404656491,0.234351808612474,-1.051021564745343,0.1956200919882408,-1.039113646248071,0.9736354254435736,2
38,38,0.05431344872522814,-0.3485176271521253,1.905210715178282,1.186386078673973,-1.973658440127283,-0.7944226091011399,-0.9572284679501899,0.1299967484038146,-1.702580113283794,1.154271343604396,0
39,39,-0.8583840935277216,0.396531825704499,2.630302066442023,0.6220595603237363,-0.4507852632995414,0.37692287023086,-3.32287132305546,0.2124474767726992,-1.316123312467519,-1.210534923170002,0
40,40,0.4280808103769345,-0.7913126306388989,-0.9818186260416217,-0.02329699821958552,-2.373246474557642,-0.250101897775635,-1.571651735228754,-0.1126155938152343,-1.708851288119802,0.2008936917599399,0
41,41,0.5255526678406407,-2.087827016621767,-0.1212713254012374,-1.721861202319632,2.857376369797291,-0.1308807427480349,-1.150600767999819,-0.3524787785585495,-1.331021939901047,0.03720565171673813,1
42,42,0.3681905776213492,2.45534442660247,-0.2987787259176705,0.4118448715872751,-1.128092073815831,-0.7938666387794444,0.3683331410645345,-0.6612199510634869,-3.126272725185706,1.657167047901543,2
43,43,2.478059247050986,0.9090972886731846,-0.3571945371071982,-0.7046337022367302,-0.08065272044627037,0.09501833247796922,3.808041979796613,-1.141305115259637,-2.723641866921497,-1.054321749498829,1
44,44,-0.3359947707051727,1.706829650503975,-1.004547504747659,-0.3300849353556418,0.7736967383503122,-0.1710438268257365,-2.450919787549402,0.02875559102781924,-0.4763625612085099,0.0350432844541936,0
45,45,0.4969703154121365,3.026700349637562,1.684980939746406,0.2192245865233642,1.367316933555664,1.100640729751278,-2.600972779632404,-1.467323208996763,0.5843096300153392,1.133458107908948,2
46,46,1.665716029936177,-1.054850875982198,0.1629387846954205,1.319446827177607,0.4246919564034255,-0.5479152165718989,-0.06422623227159263,-1.258867902417523,0.6163362671597139,-0.4461482169589321,1
47,47,-0.2261063570893262,1.934603543713198,0.9124559945842222,1.599551644519596,0.1156659896946004,-0.2852896785538399,-3.282348112929572,-0.5705729427601807,0.8603246254949991,-0.3994694165821655,0
48,48,-0.9481032037024941,2.822891009870324,0.8276355249360139,-1.023636003204229,-0.259002197455301,-0.2478171838248984,-3.001704812303701,2.050872973412736,-1.176630947899315,-1.008639557830445,0
49,49,2.838686588493661,1.707390130755176,-0.0757346211027681,-0.3994557273222795,-1.134212543131095,-0.001861943020161701,1.363378954283922,-0.8132316002589055,-0.9607335076976938,-0.1036737004838316,2
50,50,1.736347630822861,1.438814378065138,0.455281439579839,-1.180210793760331,-1.118576421555634,-0.5513741367486439,0.4072739039362223,-1.215888741757774,-3.714258541049961,0.9173546890377922,2
51,51,-0.9882951791266552,-3.803079122239293,-0.2575497430644182,0.4441109478322057,0.8741178266790679,1.371374968883972,1.908110114033013,1.182073897687887,-1.037892890541707,0.06693558632818061,1
52,52,0.9625859769196852,0.2816503383647139,-0.490510095809647,1.396553926989933,-2.274902748521209,0.8033586766851512,-0.8257481233796448,2.389777456871702,-0.97571047877773,0.8528715157504282,0
53,53,0.2170649388354151,-0.2924487040013914,-0.9403547022026217,-0.6408473915675079,-1.30717818635982,-0.5807346869079065,2.601864031580734,-0.6973522128846888,-2.969818383675387,-0.04781023731051973,2
54,54,-0.1968883320013424,1.781208455602316,-2.436258587874776,-0.007948789390759776,-0.2094945461076176,-0.4669690230419155,-3.805976301638178,-0.662886206354911,-2.163431915862176,-1.163243595274894,0
55,55,2.4209390375189,0.9005986958317774,-0.1196454692795541,-1.430150162156931,2.718278542066545,0.984868475867108,0.7927104914155669,-0.9228078866052941,0.6475343702646006,0.6363887329606508,0
56,56,2.45906109904198,0.8080801896115295,-0.2076640730730916,-0.3737396185941342,0.6569125026960846,0.02626014845458879,-0.3502481403524195,0.239737939533358,0.2775263129030148,1.850579735329621,0
57,57,2.683391169119336,-0.243736266136735,-1.058271961622889,0.6224576975482162,1.15571959751093,0.496879623552573,-0.05020636947359658,0.1192879053338468,2.166255595524219,0.6676081003176835,0
58,58,1.317038275463724,3.134943050091893,1.009004351054945,0.9977746195004629,1.014351004635377,1.237177368028475,-1.8089897507912,-0.03355265560307763,-0.9744598906608619,0.6369279120877457,0
59,59,0.6171564887211662,1.488792703282948,0.6823553155651406,0.444844864278736,1.030025846212036,-0.3001953759881802,-2.078712715659656,0.3697988930222628,-1.554378141964855,-0.5188875511929708,0
60,60,2.798879220074693,0.3295591223742602,-0.7735680280836253,1.035093900503932,-3.200421748787046,-1.450288030687578,-0.5489840090908733,1.533126071424282,-0.8846061105156294,-0.02309122929699935,2
61,61,2.002089213607705,-0.5001040904082202,-0.5071228623795576,-0.6752042336518588,1.050947496921306,1.110651476871396,-0.6445307692937821,-1.139308824407902,0.368738689274047,0.3594479779948719,1
62,62,0.3840489268250302,1.243425046772424,-1.778486273925026,-0.1366592338085152,1.937807704980138,-0.2791322170531246,0.253946747451006,-0.06454634236649039,-1.13069365812296,1.216369303774675,1
63,63,-2.336651376846756,1.344913763771144,-0.6391681697657011,-0.4038969737242917,0.9076568832047754,-0.05563596333578558,-2.706967555224985,-1.219221139840852,1.790330475666468,0.6894965945453907,0
64,64,1.847258150784421,1.02256225402625,0.1904087070410232,0.3471111960214851,-0.8866357095986529,-0.8495892538102299,2.772285572349926,-0.08750467934170578,0.3446341709932976,0.3161045167878965,2
65,65,0.107102802094195,-0.737935371915384,-2.082469443572736,-0.5641481604357689,1.296405211170108,-0.2217717917248974,-2.018714786992574,0.5186407729690993,-2.198999869618532,0.991123300045775,1
66,66,0.3553640667135118,0.03081482111018918,0.3517793392149764,-1.596366939906809,-0.8152463435098836,-0.5112684812165563,1.860824036308524,0.2453675106839587,-0.1431004762517076,0.05778157814482746,2
67,67,2.496483573129637,2.672423286138701,-0.3333196728895274,0.03337626777298668,0.5522979114219886,-1.07803312233123,1.32574100371826,-1.608138274564776,-0.04330535767706312,-0.8460016217182692,0
68,68,4.215318537611915,2.25461298027099,0.4456543204612419,0.4804455350896683,-0.8544383920945477,-0.9319595239857406,0.8954713254238551,-0.8881733672882265,-1.653241447464965,0.6410009174296656,0
69,69,-0.4104905742206082,0.8283028332789428,-0.9049753391651073,-0.7620275680803438,1.459083685707328,-0.1502965558760229,0.5587514115406811,0.4603250964994117,-2.622539011230015,-0.5255925192075482,2
70,70,-1.955727237648318,-0.162154590678941,3.166359946098501,1.020200309360435,-1.136786545425141,1.343054817598711,-1.409867475102841,-0.96728201742385,1.550250793358293,0.4004784216601237,0
71,71,0.6286807380396271,-0.560338679392313,0.5325946100677951,0.02896023878134897,-0.5369411345764608,-0.8163992105816134,-1.950730377590029,-0.4053438457968901,-1.239042252824148,1.959750831746865,1
72,72,1.712650605545622,1.18044088683508,-0.2288659548789519,0.9636421791255436,0.78132216245288,-0.5477880521173686,1.506253394739429,-1.044315022945165,-0.7954169456697178,1.93854071828239,1
73,73,0.243205925098861,0.5360849675204918,-0.2611238614771186,-0.6692068700093522,-0.919315654188911,-1.07669257193191,0.02181934665995033,1.073614792745963,0.6494313648358618,-1.514052066752361,0
74,74,0.5817349014769729,-1.37030549839457,-1.152983563290911,-0.05958099161504651,-0.5224487831830746,1.5996641630106,-0.2233274871985687,0.05034147674337789,-0.5785507863994923,-0.2100122166006267,1
75,75,0.2020972136726094,-0.6036286738509515,-0.07296121051519483,-0.6823265244304008,3.158384891674774,-0.1610243717085341,1.556255591415422,-0.3293625577733659,0.3198605272392632,0.1769407477940221,1
76,76,1.139450729766477,0.8722603548399224,-1.897927090836074,1.118285237212306,0.7551835953141796,1.880349658103197,0.2238973720479885,-2.872322750918828,-1.527440680057756,-0.937581905377553,1
77,77,0.9429725588928187,1.424196830880286,-0.4219251947012446,1.151239650340292,-0.1212554816832589,2.640486314385589,2.887430251464497,0.2262857649640683,-1.472609433411221,0.1290568953108655,2
78,78,1.031180096272857,-0.6223626868968577,1.621307724364424,0.3712980316919028,2.212960514573821,0.3634969709327981,-2.149665334673924,-2.063163624094197,-1.530204062687494,-0.5303310934675751,1
79,79,0.5525674991246028,0.6353282941507713,-0.4340643003890546,-1.300929930794211,-0.3817843200749124,0.3489793526922058,-0.8093712469088553,0.1536355748871115,-0.506998658594679,1.271054773644042,0
80,80,-0.5694464671966493,-3.132434802821602,-1.216529735814763,0.8029689270211254,-0.1920486767092833,-2.181799402806538,0.2114780253635649,1.398524485476772,-1.850410512186961,-0.1755010829763246,1
81,81,3.061256124311572,0.8268282044619005,-0.1226873804521179,-0.09007339940168936,0.243881705280622,1.221092705921114,-0.1797973256545349,-0.4627280119324066,0.788389593221388,1.722258383591263,0
82,82,0.7850467476743496,3.247606962449979,-0.03724718935312274,-0.3696979955997096,-0.375136810766723,-0.6293211943414195,1.954422020941061,0.01193235829884194,-4.049066189574736,0.6670992506568055,1
83,83,-2.42331545220109,1.937742895999976,-0.3693368656861993,0.2547988863899574,-0.6314781110963406,0.8572237692996922,-3.873974737536035,-1.237929338129543,0.9536809861226245,-0.5474255582820055,0
84,84,2.648360304173868,2.371723073080638,-0.6255122002045661,0.2600740747988317,-0.8978588270157926,0.04559698777401067,-0.7518508838450182,1.386717560275803,-1.365835071218314,-0.8638275178764036,0
85,85,1.500264370709818,-0.3698100855996451,-0.1942486938371114,-1.120503426243408,0.8433960974011424,0.8132431162590936,0.6361449542300053,-0.2941685123660736,-1.975495410828808,-0.5097830180993654,1
86,86,0.4138156736573575,-0.8510253609404836,0.1634509840448154,0.3817207258821588,1.886547199334617,-0.5362835057220379,-1.710304350260374,0.443123095982898,-1.920774473611923,1.364154036489183,1
87,87,3.026313132156234,1.697294710755053,-1.300472865808251,-0.06173034329878015,-1.058504823519954,-0.2495356713669235,0.2285873706192909,-2.537325679832671,-1.546234143552742,-1.250916256256923,0
88,88,-1.301252882366319,-1.21859553409345,-0.7243512804308289,-1.237027065526546,2.144749878911743,-0.01842785476914381,-0.1396530507825997,-0.5777614167712051,2.815201120061428,0.6586013470309525,0
89,89,4.312844289874273,2.36519252929649,0.8278840702003399,-0.05586500425694349,-0.4743107107522889,0.2761581764735916,0.4165674688171059,-0.07757276367454738,-2.87648288556429,-0.1106704448181129,0
90,90,-1.224953841872184,3.008159393626196,-0.5912925493428905,-0.7486661557802997,0.2310849080022175,1.531366368124044,-3.698116389585588,-0.1566871315712371,-0.5001248158603682,1.845556660855725,0
91,91,1.722532261805676,0.7755042470830115,0.4163959202462226,0.3515763976295036,-0.1355811352087359,1.797139252409775,1.295941370247774,0.1128758323327905,-3.093208819073574,-1.000591361324652,1
92,92,-2.658087075749279,0.6811143422703152,-0.3853428780102662,1.71647439742367,-0.1463796800438826,1.983003039492435,-0.799777603822205,-1.155559238008507,-1.063650594738874,-0.4808398765773055,2
93,93,-0.5224362804078453,1.581490684991427,0.6022483327182124,-1.013336510048774,2.232941747083323,-1.065858771197859,-1.605913354982795,-0.01433440914500548,-0.5815701082097248,1.768096371823745,2
94,94,-0.01421828911425038,1.51105909623338,0.9274002996911587,0.4664302456225344,-1.263401777245204,-0.359211395636774,-3.017714739963475,-0.3459001313196988,-1.441490732001696,0.1504040667106041,0
95,95,-0.09469532509209544,1.147178421408246,-0.07443898845471585,-0.6340983890029572,2.225183937073953,-0.443817649740061,-1.688114695332869,-0.344404276925324,-2.322955509126559,0.1814931128938164,2
96,96,1.792639531513253,-1.135234188743374,0.6147096934218966,0.9060181316449012,1.05298740869836,0.1075847052839047,-0.6289072780134493,-2.639729848142521,3.598996610741386,0.7779282414358485,0
97,97,1.815322688957304,-1.037863944588948,1.107406042897312,0.3039769689648393,0.01447430256759441,0.3988569082396954,0.9332554935698938,-1.396890814167534,0.08737917558999841,-0.6318201276719062,1
98,98,0.2025695723568199,1.272342399345059,0.6199664777274865,-0.4704382940422268,1.023891943953197,1.400343508092447,-1.770442904538122,-0.822554645489541,1.986999054222128,0.7109546947746946,1
99,99,1.502571442950324,0.898567663869114,1.733260655483037,0.02225120359858718,-0.1059439130981932,1.120715112831203,-1.426700035167722,1.062009111713156,-1.057732971398651,-1.753942902831408,1
100,100,2.137145060944039,1.189047174276101,0.8774651203735159,-1.298406998997109,1.524108738342439,-0.02167211611566561,0.8118817127489824,0.7597182516922777,-0.09481487433777969,2.192019086732924,0
101,101,-1.023776988121339,1.694922466851455,-0.5366894349871958,-0.2908257327058037,1.775407264544421,1.71346797800709,-2.017307961840841,-0.367288490681103,-0.1982900958331105,1.210861877703764,2
102,102,1.66890600241514,1.337940688302308,-0.1585612556729989,1.949668331962719,-1.167098693279303,0.9719677602554447,-0.5406502130858387,-0.6014012863647967,-1.127850659667449,-1.100951395523962,0
103,103,0.9089087448250838,-0.2591232765055776,-0.4211483754665477,-0.6091035906084087,1.778941280265373,0.09227013859859357,-2.127588601870645,1.892665243402068,-1.286555093976367,0.7768208736190451,1
104,104,2.932558741542167,-2.039506805992354,-0.7412707605655047,-0.9909656146780771,3.185339997696294,1.052803971980837,1.447664251302521,0.8167354347529835,4.053637201377505,-0.3364384292204857,0
105,105,1.119896386772935,-0.9194204475209882,1.334365327685939,-0.1010214248441913,0.1221686161304811,-1.055212829989912,-1.326093140492913,-0.3105364095698395,-0.9141051815715362,-0.214879339805089,1
106,106,0.474166410183671,-2.616527657075525,0.5966048632468549,-1.057319826484233,1.354098592630241,0.2852028392729319,-0.4827161525649077,-0.8666308970092379,-1.606012287649569,0.1072721345690485,1
107,107,-1.769607675617692,-0.7994904720824185,0.7450553617759014,-0.9949707625594837,-0.4146143245029207,1.467576103520742,1.802746041119363,-0.03451691036387336,-1.89907865206442,0.8496374554382766,2
108,108,0.5797138024016721,1.59519749747766,0.7953784934432643,0.9352239557152712,-2.48595009693402,-0.3126364483277653,-0.5660770163992199,-1.178834236123321,-2.466028254310601,-0.2244042431091809,2
109,109,1.301648093025068,1.778417627167665,-2.438183238481451,0.07478242946097266,-0.67927210225658,1.015191055406591,-1.15917704831635,0.1050141101509909,-0.7371396810082513,1.041889252833149,0
110,110,1.970763720049705,2.099810154684707,0.7574781290762391,0.909609326234406,-0.6880405820905081,-0.2369376597163372,0.647728571185842,-0.6796969352595331,0.05406084073136208,-0.2267982219189325,2
111,111,-1.940541866750126,-5.545643197985081,-1.670238238590424,-0.6089522098057124,1.149810984740277,0.156704243110722,1.578147338358156,-1.531823457299087,-1.317821799092863,1.92860773251822,1
112,112,-0.4947158450965048,3.173001603764257,-1.045647370866178,1.057088271372885,1.968248392379079,0.0323875661393562,-4.459512165264595,1.663270001685109,0.6971889526028243,-0.2646321476003788,2
113,113,0.9003318567587288,-1.429949221744069,-0.7702285530653141,-0.2152645906109409,0.5798106008019676,0.5082151917192099,-0.1363438466382665,-0.1203410988691018,-0.6484265919994027,-0.8396199452498502,1
114,114,0.3689174058521665,-2.62820018495088,1.132856090517834,1.106449150867768,-0.7613590839313784,0.5925553762930719,1.419440249797714,-0.4659203449653662,-0.02458789997154642,1.194940700627877,1
115,115,1.37703811142288,0.8729153007596419,-1.301643196529398,0.5879001079838843,0.5211571691957294,0.1724822205014323,1.33074869244129,0.4589804813504066,-1.176641923017277,0.520785950675422,1
116,116,-1.040912725840983,2.094609531496651,1.388314986282855,-0.1657712142551253,0.3511642522013384,-0.1074585980745739,-1.234093244760197,0.2771821684450262,1.187854684611914,-0.3129170050461616,2
117,117,1.891493793093772,1.638568927471981,-1.905669753199444,-0.7193994477225576,0.5881092646951318,1.456795624524132,1.8099882252498,-0.5876199481326441,-0.5283542575768181,-0.2888303584057151,1
118,118,0.3398248677888934,1.607449341150832,-0.9798132183151934,0.3630620676627133,-0.4994079630965429,1.593142752530321,-1.268328940106046,1.035920140984693,0.1762870589908589,-0.4875492351771946,0
119,119,-2.004141236253083,-0.1610840952448747,-0.5838649047698409,-0.3169187887463537,0.3657944692170819,0.86241973589577,-0.5624362326131499,-0.4845259723328215,-1.665612525622024,0.5772679265787778,2
120,120,1.090299619475821,-0.7526973880682546,-0.7764618048677354,-0.06036874603471371,2.520447191434465,-1.794819892205403,1.216929280122058,0.06464797904030109,1.10118677510366,-0.4832748704316971,1
121,121,3.250863422479895,-1.389068454330917,-1.082303652159805,-1.67916503942043,-0.05339371622616107,0.3427434613177892,1.587612239575874,2.329215599424795,-2.311927870518433,-0.2657334252818876,1
122,122,0.1838555910394293,-0.2541041808629041,1.379209696158933,0.06283627645939283,1.825166711514192,1.814980163614572,-0.7939045220261245,0.4536859025188584,0.05466887926703246,0.1060303397829398,1
123,123,4.386256694863755,1.623465755397129,2.083271697380802,-1.059459415674544,2.232443899657423,0.4679082060588884,-1.814563607800545,0.3527055758091177,0.0004763727841936571,-1.52722402607143,1
124,124,1.22237374152752,1.087222252128837,-1.691752753234393,-0.3113118961831205,-0.7661239238504642,-0.5655928219010106,-0.1534557591863376,0.7265582461596326,-1.151579542243252,-0.2761832420999456,0
125,125,1.177530735075914,-0.8343070933123863,0.4434520627551014,1.32445853040735,1.46002283683771,-0.6801783086438452,-1.169203805724984,-0.9406292459400325,-0.5801458012824605,-0.250686324787441,1
126,126,1.851495793030103,1.955528661477113,-1.795343502914394,-1.859241839879853,-0.2029646107037477,2.302738555476995,0.3128417913618411,0.5303108118028395,-2.425675160362168,-0.4766243773850957,1
127,127,-3.267156333674024,-0.1381407191598598,-1.289724987689876,1.185602116520199,0.2332093926367738,-1.626566014582442,-0.7494991545441543,-0.3633540812689943,-0.04038650927659582,0.06811875598360362,2
128,128,1.613519192945974,0.8182825247877391,0.1736267322673214,0.2493086091474042,1.936049795006139,-0.2598277391960764,0.2869122473121009,1.287370452068534,1.256175655828492,-0.4672794316313691,1
129,129,-3.500029608957042,-0.6059528108232428,1.216924770759882,-0.6789168051293115,1.170153203347082,-1.596920615892439,-0.9390945094854286,0.5028139019799481,-2.266596477315078,0.5307534109172213,2
130,130,0.09943557989374852,-0.5571321813182535,-0.3653328614850989,0.4354216769998719,1.705353106453398,-0.4917203544476977,-0.242611398947685,0.8961515000432715,-1.483522215016151,-0.4846105045179611,1
131,131,1.309227464990998,2.359416296004451,-0.3748569028624009,1.44481640621569,-0.378412623618809,-0.2979992854439354,-3.3038053546463,2.340688456290228,-2.656415917015245,1.065082975912171,0
132,132,0.9802344849830309,0.3453369596384029,-0.8512178932167138,1.225183942592494,-1.623960954998482,0.9016680907126491,-0.1437647218700466,-0.4850392281130659,-0.01678750742085877,0.5335224381124735,0
133,133,-2.507838291423317,-1.704561722232026,-1.005789961436806,-0.6024712800548319,1.098915419892728,0.5236069717279953,-0.216018570889825,-0.2090668922865571,-3.804136763693493,0.8995174214798966,2
134,134,-0.1361186224331279,2.707858217942738,-0.2002155628234321,1.62988058395937,-1.187733617326325,-1.492297075861748,-3.727533781190093,-0.6196492181315378,-0.1361341334218764,-1.132991833439892,0
135,135,1.719177491789941,0.6106238506960573,1.491598574025114,1.049695337504253,1.141860120079873,-0.106113152163009,-2.891046479033459,0.5864848005830505,-1.494624404014333,-0.513666632001124,1
136,136,-1.976233202843359,1.391332598962798,-0.03980268732068613,-0.3706698647109887,1.08391943907957,1.187050184595881,-1.819002539895098,-0.598632945114019,-0.5481533766171933,1.119752034969458,2
137,137,0.6338815909602777,1.726441368478358,0.7396604519905866,0.9619354409689275,1.408384937365782,1.797617743272575,-1.536080850556415,-0.969457581409952,0.886120291915413,0.4878443440379787,0
138,138,-1.698665586797663,-3.749628252476997,0.716497795449058,1.664813757897491,-0.343305578459054,0.2141476880377938,1.034132784381149,0.7967301900164043,-1.571808991327945,0.3630637272861519,1
139,139,-2.087694977838284,0.08166742932875737,-0.8484790076303245,0.5713153325288151,1.454162630993873,0.06413992055419593,-1.921619221511669,-0.1308177757974618,-0.8493808675331626,-0.01390088385382857,2
140,140,-0.5137498169663863,0.5626032828981371,1.097384575039007,-1.351006654507592,1.829365817479343,0.9535973733026083,-0.7841770760167657,-0.2549045200596457,1.144780761636613,0.01790832116899816,0
141,141,0.8062329601516833,2.029778462707804,-0.5545780972311355,0.05600408357852819,3.197187806616453,0.5463724823418653,-2.100379187811292,0.8308547711064315,-4.235099495781991,0.1773733470773703,2
142,142,-1.123688563906945,0.5750932110688077,2.50852892376139,0.1376660610709968,-1.098669122330555,0.5698642767113324,-2.995698605914127,0.2425586367102706,-0.5743852206246328,-0.05807357291447841,0
143,143,0.2913665162167962,3.26119427134075,-0.2022909449649242,-0.3466214717769438,3.244138428633508,0.869389945269932,-4.282329761996071,-0.5905851434299507,-1.357368977208665,-0.5054650120861676,2
